contract_no,claim_seq,item_no,description_ar_snapshot,unit_snapshot,unit_price_snapshot,contractual_qty_snapshot,prev_progress,curr_progress,cumulative_qty,period_amount,progress_pct,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,17,29,"تصنيع وتركيب كسوة من الخشب للجدران ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف. Ref drawing: 07-MRA-DD-(as per floor number)-AR-600 to 07-MRA-DD-(as  per floor number)-AR-604كسوة من خشب الـ)Mdf(  ، مثبتة على االقواطع الجبسية بدهان رمادي على شكل وهيئة الأسطح الاسمنتية ) matt( مع تصميم بفتحات حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDP3-01, WDP3-02, WDP3-03",م2,528.0,846.0,768.0,70.0,838.0,36960.0,99.05437352245863,بنود المطالبات,855,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,30,"تصنيع وتركيب كسوة من الخشب للجدران ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف. Ref drawing: 07-MRA-DD-(as per floor number)-AR-600 to 07-MRA-DD-(as  per floor number)-AR-604كسوة من خشب الـ) Mdf(  ، مع قشرة السنديان المطلي بدهان ابيض  مع غروف وفتحات إضاءة مخفية مغلفة من الداخل بطبقة Acrylic مغشى  حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDP1-03, WDP1-04, WDP1-05, WDP1-06",م2,570.0,456.0,384.0,31.0,415.0,17670.0,91.00877192982456,بنود المطالبات,856,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,33,تصنيع وتركيب كسوة من الخشب للجدران ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف.Ref drawing: 07-MRA-DD-(as per floor number)-AR-600 to 07-MRA-DD (as per floor number)-AR-604كسوة من خشب الـ) Mdf(  ، مع قشرة  )walnut( لمدخل كبار الشخصيات ومكتب مدير مكتب معالي الوزير     حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDP7,م2,570.0,118.0,37.0,121.0,158.0,68970.0,133.89830508474577,بنود المطالبات,857,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,34,تصنيع وتركيب كسوة من الخشب للجدران ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف. Ref drawing: 07-MRA-DD-(as per floor number)-AR-600 to 07-MRA-DD-(as  per floor number)-AR-604كسوة من خشب الـ)Mdf( ، مع قشرة صناعية بلون رمادي بيج لمنطقة معالي الوزير   حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDP8,م2,870.0,758.0,512.0,893.0,1405.0,776910.0,185.3562005277045,بنود المطالبات,858,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,37,تصنيع وتركيب كسوة من الخشب للاسقف ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف.]Ref drawing: 07-MRA-DD-(as per floor number)-AR-200 سقف من خشب الـ)Mdf( ،  مطلي بدهان أبيض بشكل pattern مفرغة من الداخل  ومثبتة على ألواح خشبية مع قشرة الجوز مثبتة بنظام تعليق متصلة بالسقف الخرساني  لمنطقة معالي الوزير حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDC-04,م2,1080.0,162.0,67.0,41.0,108.0,44280.0,66.66666666666666,بنود المطالبات,859,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,38,صنيع وتركيب كسوة من الخشب للاسقف ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف.Ref drawing: 07-MRA-DD-(as per floor number)-AR-200سطح خشبي من من خشب الـ)Mdf(  مع قشرة صناعية بحسب العينة الموافق عليها وغروف مثبتة بنظام تعليق متصلة بالسقف الخرساني حسب الرسومات والمناظير وتعليمات المهندس المشرف.Code: WDC-01 & WDC-02,م2,840.0,684.0,518.0,30.0,548.0,25200.0,80.11695906432749,بنود المطالبات,860,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,43,تصنيع وتركيب خزائن خشبية ويكون النمط والحجم كما هو موضح بالرسومات ويشمل السعر أي مواد أو أعمال يتطلبها إنهاء العمل حسب المواصفات والمخططات وتعليمات المهندس المشرف.Ref drawing: 07-MRA-DD-(as per floor number)-AR-605 خزانة خشبية05-WDC  من خشب الـ ) Mdf (  مع قشرة الوينغي الداكنة مع أرفف وإضاءة مخفية، أبواب الخزائن زجاجية   ribbed glass(مع إيطار خشبي وغروف ومفصلات ومقابض مخفية لمنطقة معالي الوزير حسب الرسومات والمناظير وتعليمات المهندس المشرف.,م2,1440.0,69.0,81.0,102.0,183.0,146880.0,265.2173913043478,بنود المطالبات,861,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,45, توريد وتنفيذ طبقتين من غشاء عازل للمياه من الـبيتومين ثخانة 4 مم للأماكن الرطبة وحتى ارتفاع 10   سم على الجدران المحيطة ويشمل تحضير السطوح ومواد حشو الزوايا وطبقات الحماية جيوتكستايل الأفُقية والعمودية. ويشمل السعر أي مواد وأعمال مطلوبة لاستكمال العمل حسب المواصفات والمخططات.وتعليمات المهندس المشرف,م2,78.0,1345.0,820.0,1200.0,2020.0,93600.0,150.18587360594796,بنود المطالبات,862,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,46,توريد وتركيب باب زجاجي من نوع سيكوريت بسمك 12مم ويشمل السعر التثبيت والاطار من الالمنيوم الأسود المطلي بدهان بودرة بالفرن والخردوات وماكينة دفاش للإغلاق الذاتي مع ملصقات بحسب التصميم. ويشمل السعر أي مواد أو أعمال يتطلبها استكمال العمل حسب المواصفات والمخططات وتعليمات االمهندس المشرف.Ref drawing: 07-MRA-DD-(as per floor number)-AR-801 بعرض 1000 مم وارتفاع 2700 مم  GD01باب ضلفة واحدة  نموذج,عدد,2580.0,238.0,123.0,23.0,146.0,59340.0,61.34453781512605,بنود المطالبات,863,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
CMH_01-C01,17,49,توريد وتركيب باب من قطاعات الخشب شبه المصمت بسمك 44مم مكون من قواطيع خشب داخليه بحشو  mdf مع قشرة الجوز  والحلق من الخشب السويدي المسطم المقاوم للرطوبة مع تشطيب نهائي من قشرة الجوز والبند يشمل جميع الإكسسوارات اللازمه من مفصلات ودفاش من النوع المخفي ومقابض وربل كاتم لصوت الإغلاق ودهانات  و إنهاء جميع الأعمال على الوجه الأكمل طبقا للمخططات واصول الصناعة  والمواصفات الفنية وتعليمات االمهندس المشرف. Ref drawing: 07-MRA-DD-(as per floor number)-AR-800 بعرض 2000 مم وارتفاع 2200 مم  WD07باب مروحة ضلفتين  نموذج ,عدد,5280.0,13.0,4.0,4.0,8.0,21120.0,61.53846153846154,بنود المطالبات,864,CMH_01_SMART.xlsx,sheet بنود المطالبات,high,prev_progress in workbook is informational; platform will recompute server-side from approved claims (Migration 048).
