contract_no,item_no,description_ar,description,discipline,unit,unit_price,contractual_qty,item_total,progress_model,progress_model_source_ar,item_code,discipline_code,item_kind,source_sheet,source_row,source_file,extraction_method,confidence_level,data_quality_notes
CMH_01-C01,243,نظام إدارة المبنى BMS    تصميم وتوريد وتركيب نظام لإدارة المبنى أتوماتيكياً على أن يكون نظام التشغيل )OPEN PROTOCOL ( حسب توصيات الاستشارى المشرف وذلك للتحكم في تشغيل ومراقبة الانظمة الميكانيكية والكهربائية التالية :                                                  ـ التشلرات والمراوح ووحدات مناولة الهواء ووحدات ملف المروحة ومضخات المياه ووحدة ضخ الهواء وإنظمة الحريق والتحكم في الأنظمة والمعدات الميكانيكية بالمبنى - والتحكم في تشغيل ومتابعة حالة اللوحات الكهربائية الرئيسية والثانوية والمصاعد وكل الأنظمة التي يراها الاستشاري لأزمة مع الأخذ في الاعتبار قابلية التوسع في المباني المستقبلية .توريد وتركيب وتوصيل نظام إدارة المباني ) BMS ( لأنظمة HVAC ، وأنظمة السباكة ، ونظام الحريق ، والأنظمة الكهربائية والخدمات الخارجية ، كاملة بما في ذلك وحدات التحكم ونقاط التحكم والأسلاك والقنوات وصناديق السحب وصناديق التوصيل الثانوية وجميع عمليات التثبيت الضرورية مستلزمات؛ كل ما هو محدد ومفصل على الرسومات والموصوفة في المواصفات. والنظام يجب ان يتضمن البرامج واجهزة التحكم واجهزة المواقع ونقاط التحكم والاسلاك المتصلة بباقي الانظمة والمواسير وعلب السحب وعلب التوصيل الثانوية وجميع اكسسوارات ومتطلبات التركيبات الضرورية وهذه الاجهزة يجب ان يتم توصيلها مع جميع انظمة شبكة IP سواء من خلال تمكين اجهزة IP او من خلال بوابة IP او الموزع ويجب ان تشمل وحدات التحكم الطرفية التركيبات الضرورية والبرمجة والدمج عند اللزوم لتأسيس الاتصال والتعامل بين اجهزة التركيبات الالكتروميكانيكية وانظمة السلامة وانظمة الامن حسب اوامر ونظام التشغيل ووفقا لنظام وحسب تعليمات مهندس المشرف و يجب ان يتوافق النظام مع الانظمة الحالية للترشيد و المراقبة و يكون النظام لكامل المبني,,كهرباء,عدد,2520000.0,1.0,2520000.0,percentage,نسبة مئوية,CMH_01-EE-243,EE,مقاولات,بنود العقد,245,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,244,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة.PP-1,  200 A ,MCCB",,كهرباء,عدد,9600.0,6.0,57600.0,percentage,نسبة مئوية,CMH_01-EE-244,EE,مقاولات,بنود العقد,246,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,245,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة. PP-2, 200 A , MCCB",,كهرباء,عدد,9600.0,6.0,57600.0,percentage,نسبة مئوية,CMH_01-EE-245,EE,مقاولات,بنود العقد,247,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,246,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط  وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة. PP-3, 200 A , MCCB",,كهرباء,عدد,9600.0,6.0,57600.0,percentage,نسبة مئوية,CMH_01-EE-246,EE,مقاولات,بنود العقد,248,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,247,"توريد وتركيب واختبار لوحات إنارة وتغذية، 380 فولت، 3 أطوار، 60 هيرتز، مركبة على الحائط وموصّلة بالكامل، مختبرة وموضوعة في التشغيل حسب المواصفات والمخططات وتشمل خطوط النقل الأرضية وأجهزة الحماية وتوصيل نهايات الكابلات والأعمال المدنية اللازمة.PP-4, 200 A , MCCB",,كهرباء,عدد,9600.0,6.0,57600.0,percentage,نسبة مئوية,CMH_01-EE-247,EE,مقاولات,بنود العقد,249,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,248,توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مقبس أحادي، مركب على الجدار، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك.,,كهرباء,عدد,216.0,282.0,60912.0,percentage,نسبة مئوية,CMH_01-EE-248,EE,مقاولات,بنود العقد,250,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,249,توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف . مقبس ثنائي سقفى، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك.,,كهرباء,عدد,216.0,126.0,27216.0,percentage,نسبة مئوية,CMH_01-EE-249,EE,مقاولات,بنود العقد,251,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,250,توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مقبس أحادي، مركب على الارض، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك.,,كهرباء,عدد,420.0,120.0,50400.0,percentage,نسبة مئوية,CMH_01-EE-250,EE,مقاولات,بنود العقد,252,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,251,"توريد وتركيب مقابس طاقة مربوطة بأسلاك 4 مم2 كحد أدنى وتشمل الأجهزة و والأسلاك والمواسير والعلب ودعامات التثبيت ، من اللوحات الى نقاط المقابس وحسب المواصفات. على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف .مقبس أحادي، مركب على الجدار، من النوع المؤرض، 15 أمبير، 230 فولت، طور واحد، قطبين، 3 أسلاك. RESIDUAL CURRENT DEVICE, 30mA TRIPPING( ",,كهرباء,عدد,504.0,50.0,25200.0,percentage,نسبة مئوية,CMH_01-EE-251,EE,مقاولات,بنود العقد,253,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,252, توريد وتركيب واختبار وفحص نقاط قوى للمقابس الكهربائية المتعددة الاستخدام بأسلاك نحاسية معزولة وذات مقطع لا يقل عن 6 مم2  في مواسير ويشتمل على المقبس و الاسلاك و PVC بمادة البلاستيك العلب وأعمال التثبيت والدعائم وكل الملحقات من لوحة التوزيع حتى المخارج وفقا للمخططات.والمواصفات الفنية  على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات. الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرف مخرج مقبس متعدد الاستخدام ومؤرض 30 أمبير ، 230 فولت 3 أسلاك ، 1 فاز ، للمطبخ,,كهرباء,عدد,384.0,32.0,12288.0,percentage,نسبة مئوية,CMH_01-EE-252,EE,مقاولات,بنود العقد,254,CMH_01_SMART.xlsx,sheet بنود العقد,high,
CMH_01-C01,253, توريد وتركيب واختبار وفحص نقاط قوى للمقابس الكهربائية المتعددة الاستخدام بأسلاك نحاسية معزولة وذات مقطع لا يقل عن 6 مم2  في مواسير ويشتمل على المقبس و الاسلاك و PVC بمادة البلاستيك العلب وأعمال التثبيت والدعائم وكل الملحقات من لوحة التوزيع حتى المخارج وفقا للمخططات.والمواصفات الفنية  على المقاول المعاينة و فحص الشبكة الحالية و الاستفادة من التمديدات الحالية و دمجها مع التركيبات. الجديدة بعد عمل الاختبارات اللازمة و بعد الموافقة من مهندس المشرفمخرج  ومؤرض 30 أمبير ، 230 فولت 3 أسلاك ، 1 فاز لمجفف الأيدي,,كهرباء,عدد,264.0,72.0,19008.0,percentage,نسبة مئوية,CMH_01-EE-253,EE,مقاولات,بنود العقد,255,CMH_01_SMART.xlsx,sheet بنود العقد,high,
